date,Close
20130927  11:30:00,168.9
20130927  11:30:00,168.9
20130927  11:30:00,168.9
20130927  12:00:00,168.94
20130927  12:00:00,168.94
20130927  12:00:00,168.94
20130927  12:30:00,168.79
20130927  12:30:00,168.79
20130927  12:30:00,168.79
20130927  13:00:00,168.77
20130927  13:00:00,168.77
20130927  13:00:00,168.77
20130927  13:30:00,168.83
20130927  13:30:00,168.83
20130927  13:30:00,168.83
20130930  08:00:00,167.71
20130930  08:30:00,168.07
20130930  09:00:00,168.17
20130930  09:30:00,168.09
20130930  10:00:00,168.24
20130930  10:30:00,168
20130930  11:00:00,168.12
20130930  11:30:00,168.31
20130930  12:00:00,168.11
20130930  12:30:00,168.3
20130930  13:00:00,168.06
20130930  13:30:00,167.76
20131001  08:00:00,168.38
20131001  08:30:00,168.91
20131001  09:00:00,169.17
20131001  09:30:00,169.1
20131001  10:00:00,169.3
20131001  10:30:00,169.37
20131001  11:00:00,169.22
20131001  11:30:00,169.24
20131001  12:00:00,169.15
20131001  12:30:00,168.83
20131001  13:00:00,168.84
20131001  13:30:00,168.91
20131002  08:00:00,168.34
20131002  08:30:00,167.93
20131002  09:00:00,168.29
20131002  09:30:00,168.68
20131002  10:00:00,168.69
20131002  10:30:00,168.8
20131002  11:00:00,168.93
20131002  11:30:00,169.14
20131002  12:00:00,168.95
20131002  12:30:00,168.95
20131002  13:00:00,168.76
20131002  13:30:00,168.95
20131003  08:00:00,168.2
20131003  08:30:00,167.71
20131003  09:00:00,167.67
20131003  09:30:00,167.47
20131003  10:00:00,166.94
20131003  10:30:00,167.25
20131003  11:00:00,167.49
20131003  11:30:00,168.12
20131003  12:00:00,168.1
20131003  12:30:00,167.88
20131003  13:00:00,167.86
20131003  13:30:00,167.97
20131004  08:00:00,168.21
20131004  08:00:00,168.21
20131004  08:00:00,168.21
20131004  08:30:00,168.36
20131004  08:30:00,168.36
20131004  08:30:00,168.36
20131004  09:00:00,168.26
20131004  09:00:00,168.26
20131004  09:00:00,168.26
20131004  09:30:00,168.22
20131004  09:30:00,168.22
20131004  09:30:00,168.22
20131004  10:00:00,168.48
20131004  10:00:00,168.48
20131004  10:00:00,168.48
20131004  10:30:00,168.79
20131004  10:30:00,168.79
20131004  10:30:00,168.79
20131004  11:00:00,168.8
20131004  11:00:00,168.8
20131004  11:00:00,168.8
20131004  11:30:00,168.74
20131004  11:30:00,168.74
20131004  11:30:00,168.74
20131004  12:00:00,168.66
20131004  12:00:00,168.66
20131004  12:00:00,168.66
20131004  12:30:00,168.82
20131004  12:30:00,168.82
20131004  12:30:00,168.82
20131004  13:00:00,168.99
20131004  13:00:00,168.99
20131004  13:00:00,168.99
20131004  13:30:00,168.83
20131004  13:30:00,168.83
20131004  13:30:00,168.83
20131007  08:00:00,167.74
20131007  08:30:00,168.32
20131007  09:00:00,168.16
20131007  09:30:00,168.03
20131007  10:00:00,168.18
20131007  10:30:00,167.84
20131007  11:00:00,167.92
20131007  11:30:00,168.14
20131007  12:00:00,168.32
20131007  12:30:00,168.19
20131007  13:00:00,168.22
20131007  13:30:00,167.95
20131008  08:00:00,167.49
20131008  08:30:00,167.38
20131008  09:00:00,166.67
20131008  09:30:00,166.6
20131008  10:00:00,166.23
20131008  10:30:00,165.99
20131008  11:00:00,166.3
20131008  11:30:00,166.26
20131008  12:00:00,165.88
20131008  12:30:00,166.05
20131008  13:00:00,165.92
20131008  13:30:00,166.21
20131009  08:00:00,165.56
20131009  08:30:00,165.64
20131009  09:00:00,165.06
20131009  09:30:00,164.81
20131009  10:00:00,165.24
20131009  10:30:00,165.21
20131009  11:00:00,165.15
20131009  11:30:00,165.94
20131009  12:00:00,165.72
20131009  12:30:00,166.08
20131009  13:00:00,166.1
20131009  13:30:00,165.99
20131010  08:00:00,167.75
20131010  08:30:00,167.83
20131010  09:00:00,167.92
20131010  09:30:00,167.94
20131010  10:00:00,168.4
20131010  10:30:00,168.4
20131010  11:00:00,168.36
20131010  11:30:00,168.23
20131010  12:00:00,168.43
20131010  12:30:00,168.22
20131010  13:00:00,168.38
20131010  13:30:00,169.01
20131011  08:00:00,169.53
20131011  08:00:00,169.53
20131011  08:00:00,169.53
20131011  08:30:00,169.45
20131011  08:30:00,169.45
20131011  08:30:00,169.45
20131011  09:00:00,169.28
20131011  09:00:00,169.28
20131011  09:00:00,169.28
20131011  09:30:00,169.42
20131011  09:30:00,169.42
20131011  09:30:00,169.42
20131011  10:00:00,169.91
20131011  10:00:00,169.91
20131011  10:00:00,169.91
20131011  10:30:00,170.12
20131011  10:30:00,170.12
20131011  10:30:00,170.12
20131011  11:00:00,170.16
20131011  11:00:00,170.16
20131011  11:00:00,170.16
20131011  11:30:00,170.05
20131011  11:30:00,170.05
20131011  11:30:00,170.05
20131011  12:00:00,170.04
20131011  12:00:00,170.04
20131011  12:00:00,170.04
20131011  12:30:00,170.11
20131011  12:30:00,170.11
20131011  12:30:00,170.11
20131011  13:00:00,170.05
20131011  13:00:00,170.05
20131011  13:00:00,170.05
20131011  13:30:00,170.08
20131011  13:30:00,170.08
20131011  13:30:00,170.08
20131014  08:00:00,169.49
20131014  08:30:00,169.51
20131014  09:00:00,169.41
20131014  09:30:00,169.63
20131014  10:00:00,170.07
20131014  10:30:00,169.97
20131014  11:00:00,170.15
20131014  11:30:00,170.43
20131014  12:00:00,170.49
20131014  12:30:00,170.8
20131014  13:00:00,170.64
20131014  13:30:00,170.87
20131015  08:00:00,170.43
20131015  08:30:00,170.87
20131015  09:00:00,170.37
20131015  09:30:00,170.94
20131015  10:00:00,170.68
20131015  10:30:00,170.53
20131015  11:00:00,170.57
20131015  11:30:00,170.35
20131015  12:00:00,170.6
20131015  12:30:00,170.03
20131015  13:00:00,170.07
20131015  13:30:00,170.08
20131016  08:00:00,171.72
20131016  08:30:00,171.63
20131016  09:00:00,171.91
20131016  09:30:00,171.78
20131016  10:00:00,171.93
20131016  10:30:00,171.68
20131016  11:00:00,171.79
20131016  11:30:00,171.9
20131016  12:00:00,171.81
20131016  12:30:00,171.54
20131016  13:00:00,171.58
20131016  13:30:00,171.66
20131017  08:00:00,171.67
20131017  08:30:00,172.06
20131017  09:00:00,172.08
20131017  09:30:00,172.35
20131017  10:00:00,172.54
20131017  10:30:00,172.75
20131017  11:00:00,172.95
20131017  11:30:00,172.66
20131017  12:00:00,172.6
20131017  12:30:00,172.64
20131017  13:00:00,172.71
20131017  13:30:00,172.95
20131018  08:00:00,174.03
20131018  08:00:00,174.03
20131018  08:00:00,174.03
20131018  08:30:00,173.72
20131018  08:30:00,173.72
20131018  08:30:00,173.72
20131018  09:00:00,173.7
20131018  09:00:00,173.7
20131018  09:00:00,173.7
20131018  09:30:00,173.88
20131018  09:30:00,173.88
20131018  09:30:00,173.88
20131018  10:00:00,173.76
20131018  10:00:00,173.76
20131018  10:00:00,173.76
20131018  10:30:00,173.97
20131018  10:30:00,173.97
20131018  10:30:00,173.97
20131018  11:00:00,174.05
20131018  11:00:00,174.05
20131018  11:00:00,174.05
20131018  11:30:00,174.2
20131018  11:30:00,174.2
20131018  11:30:00,174.2
20131018  12:00:00,174.43
20131018  12:00:00,174.43
20131018  12:00:00,174.43
20131018  12:30:00,174.39
20131018  12:30:00,174.39
20131018  12:30:00,174.39
20131018  13:00:00,174.35
20131018  13:00:00,174.35
20131018  13:00:00,174.35
20131018  13:30:00,174.31
20131018  13:30:00,174.31
20131018  13:30:00,174.31
20131021  08:00:00,174.54
20131021  08:30:00,174.32
20131021  09:00:00,174.22
20131021  09:30:00,174.29
20131021  10:00:00,174.37
20131021  10:30:00,174.38
20131021  11:00:00,174.5
20131021  11:30:00,174.4
20131021  12:00:00,174.34
20131021  12:30:00,174.13
20131021  13:00:00,174.13
20131021  13:30:00,174.2
20131022  08:00:00,175.4
20131022  08:30:00,175.64
20131022  09:00:00,175.07
20131022  09:30:00,175.03
20131022  10:00:00,175.37
20131022  10:30:00,175.1
20131022  11:00:00,175.11
20131022  11:30:00,175.21
20131022  12:00:00,175.37
20131022  12:30:00,175.23
20131022  13:00:00,175.56
20131022  13:30:00,175.65
20131023  08:00:00,174.12
20131023  08:30:00,174.17
20131023  09:00:00,174.26
20131023  09:30:00,174.41
20131023  10:00:00,174.52
20131023  10:30:00,174.27
20131023  11:00:00,174.49
20131023  11:30:00,174.6
20131023  12:00:00,174.49
20131023  12:30:00,174.61
20131023  13:00:00,174.65
20131023  13:30:00,174.46
20131024  08:00:00,174.77
20131024  08:30:00,174.68
20131024  09:00:00,174.86
20131024  09:30:00,175.1
20131024  10:00:00,175.06
20131024  10:30:00,175.09
20131024  11:00:00,175.2
20131024  11:30:00,175.11
20131024  12:00:00,175.05
20131024  12:30:00,175.16
20131024  13:00:00,175.35
20131024  13:30:00,175.2
20131025  08:00:00,175.83
20131025  08:00:00,175.83
20131025  08:00:00,175.83
20131025  08:30:00,175.37
20131025  08:30:00,175.37
20131025  08:30:00,175.37
20131025  09:00:00,175.48
20131025  09:00:00,175.48
20131025  09:00:00,175.48
20131025  09:30:00,175.62
20131025  09:30:00,175.62
20131025  09:30:00,175.62
20131025  10:00:00,175.37
20131025  10:00:00,175.37
20131025  10:00:00,175.37
20131025  10:30:00,175.38
20131025  10:30:00,175.38
20131025  10:30:00,175.38
20131025  11:00:00,175.5
20131025  11:00:00,175.5
20131025  11:00:00,175.5
20131025  11:30:00,175.41
20131025  11:30:00,175.41
20131025  11:30:00,175.41
20131025  12:00:00,175.49
20131025  12:00:00,175.49
20131025  12:00:00,175.49
20131025  12:30:00,175.62
20131025  12:30:00,175.62
20131025  12:30:00,175.62
20131025  13:00:00,175.67
20131025  13:00:00,175.67
20131025  13:00:00,175.67
20131025  13:30:00,175.56
20131025  13:30:00,175.56
20131025  13:30:00,175.56
20131028  08:00:00,175.85
20131028  08:30:00,176.08
20131028  09:00:00,175.75
20131028  09:30:00,175.97
20131028  10:00:00,176.1
20131028  10:30:00,176.19
20131028  11:00:00,176.37
20131028  11:30:00,176.31
20131028  12:00:00,176.28
20131028  12:30:00,176.44
20131028  13:00:00,176.35
20131028  13:30:00,176.15
20131029  08:00:00,176.61
20131029  08:30:00,176.78
20131029  09:00:00,176.48
20131029  09:30:00,176.68
20131029  10:00:00,176.69
20131029  10:30:00,176.95
20131029  11:00:00,176.96
20131029  11:30:00,176.88
20131029  12:00:00,176.91
20131029  12:30:00,177.01
20131029  13:00:00,176.98
20131029  13:30:00,176.91
20131030  08:00:00,177.22
20131030  08:30:00,177.15
20131030  09:00:00,177.27
20131030  09:30:00,176.82
20131030  10:00:00,176.72
20131030  10:30:00,176.82
20131030  11:00:00,176.98
20131030  11:30:00,176.67
20131030  12:00:00,176.64
20131030  12:30:00,175.95
20131030  13:00:00,176.24
20131030  13:30:00,176.41
20131031  08:00:00,175.86
20131031  08:30:00,175.79
20131031  09:00:00,176
20131031  09:30:00,176.32
20131031  10:00:00,176.19
20131031  10:30:00,176.37
20131031  11:00:00,176.38
20131031  11:30:00,176.54
20131031  12:00:00,176.47
20131031  12:30:00,176.8
20131031  13:00:00,176.31
20131031  13:30:00,176.21
20131101  08:00:00,176.22
20131101  08:00:00,176.22
20131101  08:00:00,176.22
20131101  08:30:00,175.94
20131101  08:30:00,175.94
20131101  08:30:00,175.94
20131101  09:00:00,176.04
20131101  09:00:00,176.04
20131101  09:00:00,176.04
20131101  09:30:00,175.58
20131101  09:30:00,175.58
20131101  09:30:00,175.58
20131101  10:00:00,175.42
20131101  10:00:00,175.42
20131101  10:00:00,175.42
20131101  10:30:00,175.55
20131101  10:30:00,175.55
20131101  10:30:00,175.55
20131101  11:00:00,175.52
20131101  11:00:00,175.52
20131101  11:00:00,175.52
20131101  11:30:00,175.55
20131101  11:30:00,175.55
20131101  11:30:00,175.55
20131101  12:00:00,175.93
20131101  12:00:00,175.93
20131101  12:00:00,175.93
20131101  12:30:00,175.81
20131101  12:30:00,175.81
20131101  12:30:00,175.81
20131101  13:00:00,175.8
20131101  13:00:00,175.8
20131101  13:00:00,175.8
20131101  13:30:00,176.06
20131101  13:30:00,176.06
20131101  13:30:00,176.06
20131104  08:00:00,176.46
20131104  08:30:00,176.49
20131104  09:00:00,176.19
20131104  09:30:00,176.3
20131104  10:00:00,176.38
20131104  10:30:00,176.41
20131104  11:00:00,176.39
20131104  11:30:00,176.52
20131104  12:00:00,176.54
20131104  12:30:00,176.66
20131104  13:00:00,176.63
20131104  13:30:00,176.62
20131105  08:00:00,175.7
20131105  08:30:00,176.03
20131105  09:00:00,176.38
20131105  09:30:00,176.27
20131105  10:00:00,176.46
20131105  10:30:00,176.66
20131105  11:00:00,176.59
20131105  11:30:00,176.65
20131105  12:00:00,176.41
20131105  12:30:00,176.61
20131105  13:00:00,176.58
20131105  13:30:00,176.5
20131106  08:00:00,177.4
20131106  08:30:00,176.98
20131106  09:00:00,176.62
20131106  09:30:00,176.91
20131106  10:00:00,176.8
20131106  10:30:00,176.94
20131106  11:00:00,176.9
20131106  11:30:00,177.14
20131106  12:00:00,177.08
20131106  12:30:00,176.93
20131106  13:00:00,177
20131106  13:30:00,177.05
20131107  08:00:00,177.05
20131107  08:30:00,176.61
20131107  09:00:00,176.26
20131107  09:30:00,175.9
20131107  10:00:00,176.4
20131107  10:30:00,176.52
20131107  11:00:00,176.19
20131107  11:30:00,175.8
20131107  12:00:00,175.65
20131107  12:30:00,175.14
20131107  13:00:00,175.46
20131107  13:30:00,174.88
20131108  08:00:00,175.08
20131108  08:00:00,175.08
20131108  08:00:00,175.08
20131108  08:30:00,176.04
20131108  08:30:00,176.04
20131108  08:30:00,176.04
20131108  09:00:00,176.22
20131108  09:00:00,176.22
20131108  09:00:00,176.22
20131108  09:30:00,176.14
20131108  09:30:00,176.14
20131108  09:30:00,176.14
20131108  10:00:00,176.43
20131108  10:00:00,176.43
20131108  10:00:00,176.43
20131108  10:30:00,176.49
20131108  10:30:00,176.49
20131108  10:30:00,176.49
20131108  11:00:00,176.44
20131108  11:00:00,176.44
20131108  11:00:00,176.44
20131108  11:30:00,176.59
20131108  11:30:00,176.59
20131108  11:30:00,176.59
20131108  12:00:00,176.61
20131108  12:00:00,176.61
20131108  12:00:00,176.61
20131108  12:30:00,176.75
20131108  12:30:00,176.75
20131108  12:30:00,176.75
20131108  13:00:00,176.65
20131108  13:00:00,176.65
20131108  13:00:00,176.65
20131108  13:30:00,176.6
20131108  13:30:00,176.6
20131108  13:30:00,176.6
20131111  08:00:00,177.46
20131111  08:30:00,177.23
20131111  09:00:00,177.37
20131111  09:30:00,177.27
20131111  10:00:00,177.26
20131111  10:30:00,177.25
20131111  11:00:00,177.28
20131111  11:30:00,177.28
20131111  12:00:00,177.25
20131111  12:30:00,177.28
20131111  13:00:00,177.33
20131111  13:30:00,177.33
20131112  08:00:00,177.2
20131112  08:30:00,177.31
20131112  09:00:00,177
20131112  09:30:00,177.13
20131112  10:00:00,176.82
20131112  10:30:00,176.67
20131112  11:00:00,176.72
20131112  11:30:00,176.66
20131112  12:00:00,176.56
20131112  12:30:00,176.53
20131112  13:00:00,177.06
20131112  13:30:00,176.82
20131113  08:00:00,176.74
20131113  08:30:00,176.83
20131113  09:00:00,176.84
20131113  09:30:00,176.86
20131113  10:00:00,176.87
20131113  10:30:00,177.27
20131113  11:00:00,177.44
20131113  11:30:00,177.64
20131113  12:00:00,177.71
20131113  12:30:00,177.75
20131113  13:00:00,177.62
20131113  13:30:00,177.8
20131114  08:00:00,178.36
20131114  08:30:00,178.51
20131114  09:00:00,178.83
20131114  09:30:00,179.16
20131114  10:00:00,179.02
20131114  10:30:00,179.06
20131114  11:00:00,178.98
20131114  11:30:00,179.12
20131114  12:00:00,179.06
20131114  12:30:00,179.26
20131114  13:00:00,179.16
20131114  13:30:00,179.3
20131115  08:00:00,179.6
20131115  08:00:00,179.6
20131115  08:00:00,179.6
20131115  08:30:00,179.56
20131115  08:30:00,179.56
20131115  08:30:00,179.56
20131115  09:00:00,179.61
20131115  09:00:00,179.61
20131115  09:00:00,179.61
20131115  09:30:00,179.66
20131115  09:30:00,179.66
20131115  09:30:00,179.66
20131115  10:00:00,179.41
20131115  10:00:00,179.41
20131115  10:00:00,179.41
20131115  10:30:00,179.49
20131115  10:30:00,179.49
20131115  10:30:00,179.49
20131115  11:00:00,179.4
20131115  11:00:00,179.4
20131115  11:00:00,179.4
20131115  11:30:00,179.59
20131115  11:30:00,179.59
20131115  11:30:00,179.59
20131115  12:00:00,179.6
20131115  12:00:00,179.6
20131115  12:00:00,179.6
20131115  12:30:00,179.71
20131115  12:30:00,179.71
20131115  12:30:00,179.71
20131115  13:00:00,179.73
20131115  13:00:00,179.73
20131115  13:00:00,179.73
20131115  13:30:00,179.99
20131115  13:30:00,179.99
20131115  13:30:00,179.99
20131118  08:00:00,179.83
20131118  08:30:00,180.1
20131118  09:00:00,180.27
20131118  09:30:00,180.37
20131118  10:00:00,180.13
20131118  10:30:00,180.2
20131118  11:00:00,180.04
20131118  11:30:00,180.23
20131118  12:00:00,180.2
20131118  12:30:00,180.29
20131118  13:00:00,179.76
20131118  13:30:00,179.08
20131119  08:00:00,179.48
20131119  08:30:00,179.53
20131119  09:00:00,179.7
20131119  09:30:00,179.37
20131119  10:00:00,179.35
20131119  10:30:00,179.63
20131119  11:00:00,179.27
20131119  11:30:00,178.82
20131119  12:00:00,179.03
20131119  12:30:00,178.91
20131119  13:00:00,179.11
20131119  13:30:00,179.26
20131120  08:00:00,179.35
20131120  08:30:00,179.64
20131120  09:00:00,179.47
20131120  09:30:00,179.49
20131120  10:00:00,179.46
20131120  10:30:00,179.47
20131120  11:00:00,179.36
20131120  11:30:00,179.32
20131120  12:00:00,179.18
20131120  12:30:00,178.86
20131120  13:00:00,178.55
20131120  13:30:00,178.32
20131121  08:00:00,179.22
20131121  08:30:00,179.38
20131121  09:00:00,179.59
20131121  09:30:00,179.7
20131121  10:00:00,179.63
20131121  10:30:00,179.56
20131121  11:00:00,179.39
20131121  11:30:00,179.64
20131121  12:00:00,179.86
20131121  12:30:00,179.74
20131121  13:00:00,179.9
20131121  13:30:00,179.97
20131122  08:00:00,179.91
20131122  08:00:00,179.91
20131122  08:00:00,179.91
20131122  08:30:00,180.08
20131122  08:30:00,180.08
20131122  08:30:00,180.08
20131122  09:00:00,180.18
20131122  09:00:00,180.18
20131122  09:00:00,180.18
20131122  09:30:00,180.18
20131122  09:30:00,180.18
20131122  09:30:00,180.18
20131122  10:00:00,180.49
20131122  10:00:00,180.49
20131122  10:00:00,180.49
20131122  10:30:00,180.47
20131122  10:30:00,180.47
20131122  10:30:00,180.47
20131122  11:00:00,180.49
20131122  11:00:00,180.49
20131122  11:00:00,180.49
20131122  11:30:00,180.49
20131122  11:30:00,180.49
20131122  11:30:00,180.49
20131122  12:00:00,180.37
20131122  12:00:00,180.37
20131122  12:00:00,180.37
20131122  12:30:00,180.65
20131122  12:30:00,180.65
20131122  12:30:00,180.65
20131122  13:00:00,180.69
20131122  13:00:00,180.69
20131122  13:00:00,180.69
20131122  13:30:00,180.68
20131122  13:30:00,180.68
20131122  13:30:00,180.68
20131125  08:00:00,180.79
20131125  08:30:00,180.79
20131125  09:00:00,180.89
20131125  09:30:00,180.96
20131125  10:00:00,180.92
20131125  10:30:00,180.97
20131125  11:00:00,180.9
20131125  11:30:00,180.88
20131125  12:00:00,181.03
20131125  12:30:00,181
20131125  13:00:00,180.87
20131125  13:30:00,180.53
20131126  08:00:00,180.8
20131126  08:30:00,180.83
20131126  09:00:00,180.8
20131126  09:30:00,180.7
20131126  10:00:00,180.7
20131126  10:30:00,181
20131126  11:00:00,180.95
20131126  11:30:00,181
20131126  12:00:00,181.13
20131126  12:30:00,181.09
20131126  13:00:00,181.08
20131126  13:30:00,181.15
20131127  08:00:00,181.06
20131127  08:00:00,181.06
20131127  08:30:00,181.08
20131127  08:30:00,181.08
20131127  09:00:00,181.07
20131127  09:00:00,181.07
20131127  09:30:00,181.17
20131127  09:30:00,181.17
20131127  10:00:00,180.96
20131127  10:00:00,180.96
20131127  10:30:00,180.98
20131127  10:30:00,180.98
20131127  11:00:00,180.68
20131127  11:00:00,180.68
20131127  11:30:00,180.81
20131127  11:30:00,180.81
20131127  12:00:00,180.86
20131127  12:00:00,180.86
20131127  12:30:00,180.98
20131127  12:30:00,180.98
20131127  13:00:00,181.06
20131127  13:00:00,181.06
20131127  13:30:00,181.14
20131127  13:30:00,181.14
20131129  08:00:00,181.58
20131129  08:00:00,181.58
20131129  08:00:00,181.58
20131129  08:30:00,181.67
20131129  08:30:00,181.67
20131129  08:30:00,181.67
20131129  09:00:00,181.64
20131129  09:00:00,181.64
20131129  09:00:00,181.64
20131129  09:30:00,181.57
20131129  09:30:00,181.57
20131129  09:30:00,181.57
20131129  10:00:00,181.6
20131129  10:00:00,181.6
20131129  10:00:00,181.6
20131129  10:30:00,181.59
20131129  10:30:00,181.59
20131129  10:30:00,181.59
20131202  08:00:00,180.65
20131202  08:30:00,181.01
20131202  09:00:00,181.06
20131202  09:30:00,181.11
20131202  10:00:00,181.21
20131202  10:30:00,181.4
20131202  11:00:00,181.35
20131202  11:30:00,181.18
20131202  12:00:00,181.15
20131202  12:30:00,180.96
20131202  13:00:00,180.99
20131202  13:30:00,180.59
20131203  08:00:00,180.37
20131203  08:30:00,180.2
20131203  09:00:00,180.14
20131203  09:30:00,179.73
20131203  10:00:00,179.7
20131203  10:30:00,179.68
20131203  11:00:00,179.76
20131203  11:30:00,179.38
20131203  12:00:00,179.39
20131203  12:30:00,179.36
20131203  13:00:00,179.68
20131203  13:30:00,179.47
20131204  08:00:00,179.57
20131204  08:30:00,180.35
20131204  09:00:00,180.36
20131204  09:30:00,180.01
20131204  10:00:00,179.81
20131204  10:30:00,179.38
20131204  11:00:00,179.52
20131204  11:30:00,178.42
20131204  12:00:00,178.76
20131204  12:30:00,179.21
20131204  13:00:00,179.41
20131204  13:30:00,179.67
20131205  08:00:00,179.55
20131205  08:30:00,179.27
20131205  09:00:00,179.05
20131205  09:30:00,179.1
20131205  10:00:00,179.29
20131205  10:30:00,179.43
20131205  11:00:00,179.45
20131205  11:30:00,179.17
20131205  12:00:00,179.18
20131205  12:30:00,179.12
20131205  13:00:00,178.79
20131205  13:30:00,178.99
20131206  08:00:00,180.67
20131206  08:00:00,180.67
20131206  08:00:00,180.67
20131206  08:30:00,180.43
20131206  08:30:00,180.43
20131206  08:30:00,180.43
20131206  09:00:00,180.29
20131206  09:00:00,180.29
20131206  09:00:00,180.29
20131206  09:30:00,180.58
20131206  09:30:00,180.58
20131206  09:30:00,180.58
20131206  10:00:00,180.7
20131206  10:00:00,180.7
20131206  10:00:00,180.7
20131206  10:30:00,180.66
20131206  10:30:00,180.66
20131206  10:30:00,180.66
20131206  11:00:00,180.92
20131206  11:00:00,180.92
20131206  11:00:00,180.92
20131206  11:30:00,180.86
20131206  11:30:00,180.86
20131206  11:30:00,180.86
20131206  12:00:00,181.01
20131206  12:00:00,181.01
20131206  12:00:00,181.01
20131206  12:30:00,180.99
20131206  12:30:00,180.99
20131206  12:30:00,180.99
20131206  13:00:00,180.91
20131206  13:00:00,180.91
20131206  13:00:00,180.91
20131206  13:30:00,180.8
20131206  13:30:00,180.8
20131206  13:30:00,180.8
20131209  08:00:00,181.6
20131209  08:30:00,181.17
20131209  09:00:00,181.4
20131209  09:30:00,181.59
20131209  10:00:00,181.49
20131209  10:30:00,181.37
20131209  11:00:00,181.49
20131209  11:30:00,181.56
20131209  12:00:00,181.38
20131209  12:30:00,181.39
20131209  13:00:00,181.35
20131209  13:30:00,181.29
20131210  08:00:00,181.09
20131210  08:30:00,181.18
20131210  09:00:00,181.15
20131210  09:30:00,180.92
20131210  10:00:00,180.78
20131210  10:30:00,180.92
20131210  11:00:00,180.99
20131210  11:30:00,180.83
20131210  12:00:00,180.74
20131210  12:30:00,180.87
20131210  13:00:00,181.03
20131210  13:30:00,181.03
20131211  08:00:00,180.25
20131211  08:30:00,179.84
20131211  09:00:00,179.93
20131211  09:30:00,179.63
20131211  10:00:00,179.61
20131211  10:30:00,179.28
20131211  11:00:00,179.38
20131211  11:30:00,179.36
20131211  12:00:00,179.67
20131211  12:30:00,179.38
20131211  13:00:00,179.19
20131211  13:30:00,178.98
20131212  08:00:00,178.44
20131212  08:30:00,178.33
20131212  09:00:00,178.49
20131212  09:30:00,178.38
20131212  10:00:00,178.15
20131212  10:30:00,177.91
20131212  11:00:00,178.01
20131212  11:30:00,178.29
20131212  12:00:00,178.37
20131212  12:30:00,178.7
20131212  13:00:00,178.68
20131212  13:30:00,178.68
20131213  08:00:00,178.12
20131213  08:00:00,178.12
20131213  08:00:00,178.12
20131213  08:30:00,178.03
20131213  08:30:00,178.03
20131213  08:30:00,178.03
20131213  09:00:00,178.15
20131213  09:00:00,178.15
20131213  09:00:00,178.15
20131213  09:30:00,178
20131213  09:30:00,178
20131213  09:30:00,178
20131213  10:00:00,178.15
20131213  10:00:00,178.15
20131213  10:00:00,178.15
20131213  10:30:00,178.34
20131213  10:30:00,178.34
20131213  10:30:00,178.34
20131213  11:00:00,178.29
20131213  11:00:00,178.29
20131213  11:00:00,178.29
20131213  11:30:00,178.37
20131213  11:30:00,178.37
20131213  11:30:00,178.37
20131213  12:00:00,178.26
20131213  12:00:00,178.26
20131213  12:00:00,178.26
20131213  12:30:00,177.88
20131213  12:30:00,177.88
20131213  12:30:00,177.88
20131213  13:00:00,178.28
20131213  13:00:00,178.28
20131213  13:00:00,178.28
20131213  13:30:00,178.46
20131213  13:30:00,178.46
20131213  13:30:00,178.46
20131216  08:00:00,179.74
20131216  08:30:00,179.47
20131216  09:00:00,179.34
20131216  09:30:00,179.36
20131216  10:00:00,179.38
20131216  10:30:00,179.21
20131216  11:00:00,179.22
20131216  11:30:00,179.18
20131216  12:00:00,179.38
20131216  12:30:00,179.49
20131216  13:00:00,179.47
20131216  13:30:00,179.25
20131217  08:00:00,178.93
20131217  08:30:00,178.72
20131217  09:00:00,178.41
20131217  09:30:00,178.28
20131217  10:00:00,178.46
20131217  10:30:00,178.55
20131217  11:00:00,178.73
20131217  11:30:00,178.73
20131217  12:00:00,178.68
20131217  12:30:00,178.99
20131217  13:00:00,178.81
20131217  13:30:00,178.96
20131218  08:00:00,178.82
20131218  08:30:00,178.91
20131218  09:00:00,178.83
20131218  09:30:00,178.77
20131218  10:00:00,178.49
20131218  10:30:00,178.59
20131218  11:00:00,178.31
20131218  11:30:00,178.13
20131218  12:00:00,177.55
20131218  12:30:00,179.78
20131218  13:00:00,180.4
20131218  13:30:00,180.99
20131219  08:00:00,181.27
20131219  08:30:00,181.1
20131219  09:00:00,181.21
20131219  09:30:00,181.32
20131219  10:00:00,181.32
20131219  10:30:00,181.46
20131219  11:00:00,181.42
20131219  11:30:00,181.59
20131219  12:00:00,181.54
20131219  12:30:00,181.33
20131219  13:00:00,181.49
20131219  13:30:00,181.44
20131220  08:00:00,181.34
20131220  08:00:00,181.34
20131220  08:00:00,181.34
20131220  08:30:00,181.27
20131220  08:30:00,181.27
20131220  08:30:00,181.27
20131220  09:00:00,181.35
20131220  09:00:00,181.35
20131220  09:00:00,181.35
20131220  09:30:00,181.66
20131220  09:30:00,181.66
20131220  09:30:00,181.66
20131220  10:00:00,181.73
20131220  10:00:00,181.73
20131220  10:00:00,181.73
20131220  10:30:00,181.83
20131220  10:30:00,181.83
20131220  10:30:00,181.83
20131220  11:00:00,181.84
20131220  11:00:00,181.84
20131220  11:00:00,181.84
20131220  11:30:00,181.81
20131220  11:30:00,181.81
20131220  11:30:00,181.81
20131220  12:00:00,181.96
20131220  12:00:00,181.96
20131220  12:00:00,181.96
20131220  12:30:00,181.94
20131220  12:30:00,181.94
20131220  12:30:00,181.94
20131220  13:00:00,181.87
20131220  13:00:00,181.87
